cbsa_code,cbsa_name,year,total_housing_units,occupied_units,vacant_units,owner_occupied,renter_occupied,avg_household_size,median_hh_income,median_home_value,median_gross_rent,acs_type,dq_flag
37980,Philadelphia-Camden-Wilmington,2005,1047304.0,984465.0,62839.0,610368.0,374097.0,2.5,41612.0,220838.0,866.0,1yr,
37980,Philadelphia-Camden-Wilmington,2006,1060764.0,997118.0,63646.0,618213.0,378905.0,2.5,42899.0,224801.0,893.0,1yr,
37980,Philadelphia-Camden-Wilmington,2007,1070788.0,1006540.0,64248.0,624054.0,382486.0,2.5,44226.0,209529.0,921.0,1yr,
37980,Philadelphia-Camden-Wilmington,2008,1078137.0,1013448.0,64689.0,628337.0,385111.0,2.5,45594.0,181503.0,949.0,1yr,
37980,Philadelphia-Camden-Wilmington,2009,1082288.0,1017350.0,64938.0,630757.0,386593.0,2.5,47004.0,161138.0,979.0,1yr,
37980,Philadelphia-Camden-Wilmington,2010,1086401.0,1086401.0,0.0,673568.0,412833.0,2.5,48457.0,148665.0,1009.0,1yr,
37980,Philadelphia-Camden-Wilmington,2011,1090447.0,1090447.0,0.0,676077.0,414370.0,2.5,49956.0,143284.0,1040.0,1yr,
37980,Philadelphia-Camden-Wilmington,2012,1096600.0,1096600.0,0.0,679892.0,416708.0,2.5,51501.0,152812.0,1072.0,1yr,
37980,Philadelphia-Camden-Wilmington,2013,1104545.0,1104545.0,0.0,684817.0,419728.0,2.5,53094.0,173504.0,1106.0,1yr,
37980,Philadelphia-Camden-Wilmington,2014,1114711.0,1114711.0,0.0,691120.0,423591.0,2.5,54736.0,187437.0,1140.0,1yr,
37980,Philadelphia-Camden-Wilmington,2015,1123667.0,1123667.0,0.0,696673.0,426994.0,2.5,56429.0,205191.0,1175.0,1yr,
37980,Philadelphia-Camden-Wilmington,2016,1132558.0,1132558.0,0.0,702185.0,430373.0,2.5,58174.0,218493.0,1211.0,1yr,
37980,Philadelphia-Camden-Wilmington,2017,1142643.0,1142643.0,0.0,708438.0,434205.0,2.5,59973.0,226224.0,1249.0,1yr,
37980,Philadelphia-Camden-Wilmington,2018,1152372.0,1152372.0,0.0,714470.0,437902.0,2.5,61828.0,243482.0,1288.0,1yr,
37980,Philadelphia-Camden-Wilmington,2019,1164355.0,1164355.0,0.0,721900.0,442455.0,2.5,63741.0,261154.0,1327.0,1yr,
37980,Philadelphia-Camden-Wilmington,2020,1186133.5,1186133.5,0.0,735402.5,450731.0,2.5,65742.5,279023.5,1369.0,interpolated,IMPUTED_VALUE
37980,Philadelphia-Camden-Wilmington,2021,1207912.0,1207912.0,0.0,748905.0,459007.0,2.5,67744.0,296893.0,1411.0,1yr,
37980,Philadelphia-Camden-Wilmington,2022,1218759.0,1218759.0,0.0,755630.0,463129.0,2.5,69840.0,315945.0,1455.0,1yr,
37980,Philadelphia-Camden-Wilmington,2023,1227441.0,1227441.0,0.0,761013.0,466428.0,2.5,72000.0,292734.0,1500.0,1yr,
37980,Philadelphia-Camden-Wilmington,2024,1238143.0,1238143.0,0.0,767648.0,470495.0,2.5,74226.0,300214.0,1546.0,1yr,
38060,Phoenix-Mesa-Chandler,2005,928281.0,872584.0,55697.0,541002.0,331582.0,2.5,39300.0,274928.0,818.0,1yr,
38060,Phoenix-Mesa-Chandler,2006,967419.0,909373.0,58046.0,563811.0,345562.0,2.5,40516.0,285834.0,844.0,1yr,
38060,Phoenix-Mesa-Chandler,2007,1000109.0,940102.0,60007.0,582863.0,357239.0,2.5,41769.0,256176.0,870.0,1yr,
38060,Phoenix-Mesa-Chandler,2008,1015559.0,954625.0,60934.0,591867.0,362758.0,2.5,43061.0,224928.0,897.0,1yr,
38060,Phoenix-Mesa-Chandler,2009,1022489.0,961139.0,61350.0,595906.0,365233.0,2.5,44392.0,205823.0,924.0,1yr,
38060,Phoenix-Mesa-Chandler,2010,1028525.0,1028525.0,0.0,637685.0,390840.0,2.5,45765.0,188833.0,953.0,1yr,
38060,Phoenix-Mesa-Chandler,2011,1035280.0,1035280.0,0.0,641873.0,393407.0,2.5,47181.0,184194.0,982.0,1yr,
38060,Phoenix-Mesa-Chandler,2012,1048370.0,1048370.0,0.0,649989.0,398381.0,2.5,48640.0,198136.0,1013.0,1yr,
38060,Phoenix-Mesa-Chandler,2013,1064008.0,1064008.0,0.0,659684.0,404324.0,2.5,50144.0,225159.0,1044.0,1yr,
38060,Phoenix-Mesa-Chandler,2014,1081121.0,1081121.0,0.0,670295.0,410826.0,2.5,51695.0,253795.0,1076.0,1yr,
38060,Phoenix-Mesa-Chandler,2015,1100131.0,1100131.0,0.0,682081.0,418050.0,2.5,53294.0,267840.0,1110.0,1yr,
38060,Phoenix-Mesa-Chandler,2016,1124827.0,1124827.0,0.0,697392.0,427435.0,2.5,54942.0,282829.0,1144.0,1yr,
38060,Phoenix-Mesa-Chandler,2017,1150195.0,1150195.0,0.0,713120.0,437075.0,2.5,56642.0,299873.0,1180.0,1yr,
38060,Phoenix-Mesa-Chandler,2018,1177430.0,1177430.0,0.0,730006.0,447424.0,2.5,58393.0,307234.0,1216.0,1yr,
38060,Phoenix-Mesa-Chandler,2019,1208833.0,1208833.0,0.0,749476.0,459357.0,2.5,60199.0,323258.0,1254.0,1yr,
38060,Phoenix-Mesa-Chandler,2020,1252681.0,1252681.0,0.0,776661.5,476019.5,2.5,62090.0,348156.5,1293.0,interpolated,IMPUTED_VALUE
38060,Phoenix-Mesa-Chandler,2021,1296529.0,1296529.0,0.0,803847.0,492682.0,2.5,63981.0,373055.0,1332.0,1yr,
38060,Phoenix-Mesa-Chandler,2022,1338909.0,1338909.0,0.0,830123.0,508786.0,2.5,65960.0,405478.0,1374.0,1yr,
38060,Phoenix-Mesa-Chandler,2023,1379276.0,1379276.0,0.0,855151.0,524125.0,2.5,68000.0,371501.0,1416.0,1yr,
38060,Phoenix-Mesa-Chandler,2024,1419889.0,1419889.0,0.0,880331.0,539558.0,2.5,70103.0,375076.0,1460.0,1yr,
38300,Pittsburgh,2005,560907.0,527252.0,33655.0,326896.0,200356.0,2.5,34677.0,131427.0,722.0,1yr,
38300,Pittsburgh,2006,564874.0,530981.0,33893.0,329208.0,201773.0,2.5,35749.0,136402.0,744.0,1yr,
38300,Pittsburgh,2007,567944.0,533867.0,34077.0,330997.0,202870.0,2.5,36855.0,129535.0,767.0,1yr,
38300,Pittsburgh,2008,570187.0,535975.0,34212.0,332304.0,203671.0,2.5,37995.0,108332.0,791.0,1yr,
38300,Pittsburgh,2009,571746.0,537441.0,34305.0,333213.0,204228.0,2.5,39170.0,97571.0,816.0,1yr,
38300,Pittsburgh,2010,573844.0,573844.0,0.0,355783.0,218061.0,2.5,40381.0,93116.0,841.0,1yr,
38300,Pittsburgh,2011,575232.0,575232.0,0.0,356643.0,218589.0,2.5,41630.0,86068.0,867.0,1yr,
38300,Pittsburgh,2012,577133.0,577133.0,0.0,357822.0,219311.0,2.5,42918.0,95441.0,894.0,1yr,
38300,Pittsburgh,2013,580046.0,580046.0,0.0,359628.0,220418.0,2.5,44245.0,104477.0,921.0,1yr,
38300,Pittsburgh,2014,582613.0,582613.0,0.0,361220.0,221393.0,2.5,45613.0,111999.0,950.0,1yr,
38300,Pittsburgh,2015,586180.0,586180.0,0.0,363431.0,222749.0,2.5,47024.0,124330.0,979.0,1yr,
38300,Pittsburgh,2016,588996.0,588996.0,0.0,365177.0,223819.0,2.5,48478.0,133869.0,1009.0,1yr,
38300,Pittsburgh,2017,591754.0,591754.0,0.0,366887.0,224867.0,2.5,49978.0,145269.0,1041.0,1yr,
38300,Pittsburgh,2018,594185.0,594185.0,0.0,368394.0,225791.0,2.5,51524.0,145992.0,1073.0,1yr,
38300,Pittsburgh,2019,596597.0,596597.0,0.0,369890.0,226707.0,2.5,53117.0,148144.0,1106.0,1yr,
38300,Pittsburgh,2020,599954.0,599954.0,0.0,371971.0,227983.0,2.5,54785.5,164450.5,1141.0,interpolated,IMPUTED_VALUE
38300,Pittsburgh,2021,603311.0,603311.0,0.0,374052.0,229259.0,2.5,56454.0,180757.0,1176.0,1yr,
38300,Pittsburgh,2022,607432.0,607432.0,0.0,376607.0,230825.0,2.5,58200.0,201350.0,1212.0,1yr,
38300,Pittsburgh,2023,611941.0,611941.0,0.0,379403.0,232538.0,2.5,60000.0,170172.0,1250.0,1yr,
38300,Pittsburgh,2024,615595.0,615595.0,0.0,381668.0,233927.0,2.5,61855.0,178974.0,1288.0,1yr,
38900,Portland-Vancouver-Hillsboro,2005,458383.0,430880.0,27503.0,267145.0,163735.0,2.5,43924.0,342543.0,915.0,1yr,
38900,Portland-Vancouver-Hillsboro,2006,471579.0,443284.0,28295.0,274836.0,168448.0,2.5,45282.0,361869.0,943.0,1yr,
38900,Portland-Vancouver-Hillsboro,2007,482695.0,453733.0,28962.0,281314.0,172419.0,2.5,46683.0,343489.0,972.0,1yr,
38900,Portland-Vancouver-Hillsboro,2008,488561.0,459247.0,29314.0,284733.0,174514.0,2.5,48127.0,287007.0,1002.0,1yr,
38900,Portland-Vancouver-Hillsboro,2009,491309.0,461830.0,29479.0,286334.0,175496.0,2.5,49615.0,258923.0,1033.0,1yr,
38900,Portland-Vancouver-Hillsboro,2010,494477.0,494477.0,0.0,306575.0,187902.0,2.5,51150.0,245039.0,1065.0,1yr,
38900,Portland-Vancouver-Hillsboro,2011,498323.0,498323.0,0.0,308960.0,189363.0,2.5,52732.0,234388.0,1098.0,1yr,
38900,Portland-Vancouver-Hillsboro,2012,504535.0,504535.0,0.0,312811.0,191724.0,2.5,54362.0,245248.0,1132.0,1yr,
38900,Portland-Vancouver-Hillsboro,2013,514377.0,514377.0,0.0,318913.0,195464.0,2.5,56044.0,282380.0,1167.0,1yr,
38900,Portland-Vancouver-Hillsboro,2014,524794.0,524794.0,0.0,325372.0,199422.0,2.5,57777.0,306627.0,1203.0,1yr,
38900,Portland-Vancouver-Hillsboro,2015,536694.0,536694.0,0.0,332750.0,203944.0,2.5,59564.0,343485.0,1240.0,1yr,
38900,Portland-Vancouver-Hillsboro,2016,549294.0,549294.0,0.0,340562.0,208732.0,2.5,61406.0,354688.0,1279.0,1yr,
38900,Portland-Vancouver-Hillsboro,2017,563049.0,563049.0,0.0,349090.0,213959.0,2.5,63305.0,377683.0,1318.0,1yr,
38900,Portland-Vancouver-Hillsboro,2018,575144.0,575144.0,0.0,356589.0,218555.0,2.5,65263.0,403418.0,1359.0,1yr,
38900,Portland-Vancouver-Hillsboro,2019,589664.0,589664.0,0.0,365591.0,224073.0,2.5,67282.0,408434.0,1401.0,1yr,
38900,Portland-Vancouver-Hillsboro,2020,601810.0,601810.0,0.0,373121.5,228688.5,2.5,69395.0,452605.5,1445.0,interpolated,IMPUTED_VALUE
38900,Portland-Vancouver-Hillsboro,2021,613956.0,613956.0,0.0,380652.0,233304.0,2.5,71508.0,496777.0,1489.0,1yr,
38900,Portland-Vancouver-Hillsboro,2022,624945.0,624945.0,0.0,387465.0,237480.0,2.5,73720.0,528017.0,1535.0,1yr,
38900,Portland-Vancouver-Hillsboro,2023,634467.0,634467.0,0.0,393369.0,241098.0,2.5,76000.0,488895.0,1583.0,1yr,
38900,Portland-Vancouver-Hillsboro,2024,642214.0,642214.0,0.0,398172.0,244042.0,2.5,78350.0,481260.0,1632.0,1yr,
39300,Providence-Warwick,2005,305170.0,286859.0,18311.0,177852.0,109007.0,2.5,37566.0,231099.0,782.0,1yr,
39300,Providence-Warwick,2006,307848.0,289376.0,18472.0,179413.0,109963.0,2.5,38728.0,240215.0,806.0,1yr,
39300,Providence-Warwick,2007,309974.0,291375.0,18599.0,180652.0,110723.0,2.5,39926.0,224024.0,831.0,1yr,
39300,Providence-Warwick,2008,310731.0,292086.0,18645.0,181093.0,110993.0,2.5,41161.0,187411.0,857.0,1yr,
39300,Providence-Warwick,2009,311341.0,292660.0,18681.0,181449.0,111211.0,2.5,42434.0,173452.0,884.0,1yr,
39300,Providence-Warwick,2010,311952.0,311952.0,0.0,193410.0,118542.0,2.5,43746.0,163939.0,911.0,1yr,
39300,Providence-Warwick,2011,312323.0,312323.0,0.0,193640.0,118683.0,2.5,45099.0,153428.0,939.0,1yr,
39300,Providence-Warwick,2012,312863.0,312863.0,0.0,193975.0,118888.0,2.5,46494.0,170318.0,968.0,1yr,
39300,Providence-Warwick,2013,313967.0,313967.0,0.0,194659.0,119308.0,2.5,47932.0,185668.0,998.0,1yr,
39300,Providence-Warwick,2014,314887.0,314887.0,0.0,195229.0,119658.0,2.5,49415.0,201075.0,1029.0,1yr,
39300,Providence-Warwick,2015,315847.0,315847.0,0.0,195825.0,120022.0,2.5,50943.0,229635.0,1061.0,1yr,
39300,Providence-Warwick,2016,317494.0,317494.0,0.0,196846.0,120648.0,2.5,52518.0,237172.0,1094.0,1yr,
39300,Providence-Warwick,2017,318630.0,318630.0,0.0,197550.0,121080.0,2.5,54143.0,240544.0,1127.0,1yr,
39300,Providence-Warwick,2018,319724.0,319724.0,0.0,198228.0,121496.0,2.5,55817.0,263607.0,1162.0,1yr,
39300,Providence-Warwick,2019,320895.0,320895.0,0.0,198954.0,121941.0,2.5,57544.0,269840.0,1198.0,1yr,
39300,Providence-Warwick,2020,322172.5,322172.5,0.0,199746.5,122426.0,2.5,59351.0,288982.5,1236.0,interpolated,IMPUTED_VALUE
39300,Providence-Warwick,2021,323450.0,323450.0,0.0,200539.0,122911.0,2.5,61158.0,308125.0,1274.0,1yr,
39300,Providence-Warwick,2022,324691.0,324691.0,0.0,201308.0,123383.0,2.5,63050.0,343608.0,1313.0,1yr,
39300,Providence-Warwick,2023,325754.0,325754.0,0.0,201967.0,123787.0,2.5,65000.0,317249.0,1354.0,1yr,
39300,Providence-Warwick,2024,327452.0,327452.0,0.0,203020.0,124432.0,2.5,67010.0,315572.0,1396.0,1yr,
39580,Raleigh-Cary,2005,262457.0,246709.0,15748.0,152959.0,93750.0,2.5,39300.0,266818.0,818.0,1yr,
39580,Raleigh-Cary,2006,278277.0,261580.0,16697.0,162179.0,99401.0,2.5,40516.0,268585.0,844.0,1yr,
39580,Raleigh-Cary,2007,293087.0,275501.0,17586.0,170810.0,104691.0,2.5,41769.0,247366.0,870.0,1yr,
39580,Raleigh-Cary,2008,303097.0,284910.0,18187.0,176644.0,108266.0,2.5,43061.0,216030.0,897.0,1yr,
39580,Raleigh-Cary,2009,307125.0,288697.0,18428.0,178992.0,109705.0,2.5,44392.0,200754.0,924.0,1yr,
39580,Raleigh-Cary,2010,311446.0,311446.0,0.0,193096.0,118350.0,2.5,45765.0,189764.0,953.0,1yr,
39580,Raleigh-Cary,2011,316828.0,316828.0,0.0,196433.0,120395.0,2.5,47181.0,178412.0,982.0,1yr,
39580,Raleigh-Cary,2012,328245.0,328245.0,0.0,203511.0,124734.0,2.5,48640.0,182683.0,1013.0,1yr,
39580,Raleigh-Cary,2013,338286.0,338286.0,0.0,209737.0,128549.0,2.5,50144.0,216309.0,1044.0,1yr,
39580,Raleigh-Cary,2014,348526.0,348526.0,0.0,216086.0,132440.0,2.5,51695.0,227505.0,1076.0,1yr,
39580,Raleigh-Cary,2015,359079.0,359079.0,0.0,222628.0,136451.0,2.5,53294.0,248714.0,1110.0,1yr,
39580,Raleigh-Cary,2016,371037.0,371037.0,0.0,230042.0,140995.0,2.5,54942.0,266967.0,1144.0,1yr,
39580,Raleigh-Cary,2017,383608.0,383608.0,0.0,237836.0,145772.0,2.5,56642.0,274332.0,1180.0,1yr,
39580,Raleigh-Cary,2018,397807.0,397807.0,0.0,246640.0,151167.0,2.5,58393.0,286813.0,1216.0,1yr,
39580,Raleigh-Cary,2019,409586.0,409586.0,0.0,253943.0,155643.0,2.5,60199.0,310767.0,1254.0,1yr,
39580,Raleigh-Cary,2020,426870.5,426870.5,0.0,264659.5,162211.0,2.5,62090.0,335881.5,1293.0,interpolated,IMPUTED_VALUE
39580,Raleigh-Cary,2021,444155.0,444155.0,0.0,275376.0,168779.0,2.5,63981.0,360996.0,1332.0,1yr,
39580,Raleigh-Cary,2022,464278.0,464278.0,0.0,287852.0,176426.0,2.5,65960.0,384732.0,1374.0,1yr,
39580,Raleigh-Cary,2023,482773.0,482773.0,0.0,299319.0,183454.0,2.5,68000.0,354773.0,1416.0,1yr,
39580,Raleigh-Cary,2024,499759.0,499759.0,0.0,309850.0,189909.0,2.5,70103.0,360141.0,1460.0,1yr,
40060,Richmond,2005,251636.0,236537.0,15099.0,146652.0,89885.0,2.5,40456.0,211722.0,842.0,1yr,
40060,Richmond,2006,257449.0,242002.0,15447.0,150041.0,91961.0,2.5,41707.0,223803.0,868.0,1yr,
40060,Richmond,2007,262689.0,246927.0,15762.0,153094.0,93833.0,2.5,42997.0,212197.0,895.0,1yr,
40060,Richmond,2008,266266.0,250290.0,15976.0,155179.0,95111.0,2.5,44327.0,176754.0,923.0,1yr,
40060,Richmond,2009,268489.0,252379.0,16110.0,156474.0,95905.0,2.5,45698.0,157388.0,952.0,1yr,
40060,Richmond,2010,270886.0,270886.0,0.0,167949.0,102937.0,2.5,47111.0,151647.0,981.0,1yr,
40060,Richmond,2011,272680.0,272680.0,0.0,169061.0,103619.0,2.5,48568.0,146197.0,1011.0,1yr,
40060,Richmond,2012,275828.0,275828.0,0.0,171013.0,104815.0,2.5,50071.0,156621.0,1043.0,1yr,
40060,Richmond,2013,279670.0,279670.0,0.0,173395.0,106275.0,2.5,51619.0,168072.0,1075.0,1yr,
40060,Richmond,2014,283057.0,283057.0,0.0,175495.0,107562.0,2.5,53216.0,197858.0,1108.0,1yr,
40060,Richmond,2015,286958.0,286958.0,0.0,177913.0,109045.0,2.5,54862.0,213002.0,1142.0,1yr,
40060,Richmond,2016,290880.0,290880.0,0.0,180345.0,110535.0,2.5,56558.0,224060.0,1178.0,1yr,
40060,Richmond,2017,296859.0,296859.0,0.0,184052.0,112807.0,2.5,58308.0,226014.0,1214.0,1yr,
40060,Richmond,2018,301829.0,301829.0,0.0,187133.0,114696.0,2.5,60111.0,247063.0,1252.0,1yr,
40060,Richmond,2019,308976.0,308976.0,0.0,191565.0,117411.0,2.5,61970.0,260703.0,1291.0,1yr,
40060,Richmond,2020,316610.0,316610.0,0.0,196298.0,120312.0,2.5,63916.5,278043.5,1331.5,interpolated,IMPUTED_VALUE
40060,Richmond,2021,324244.0,324244.0,0.0,201031.0,123213.0,2.5,65863.0,295384.0,1372.0,1yr,
40060,Richmond,2022,333300.0,333300.0,0.0,206646.0,126654.0,2.5,67900.0,325279.0,1414.0,1yr,
40060,Richmond,2023,341951.0,341951.0,0.0,212009.0,129942.0,2.5,70000.0,293425.0,1458.0,1yr,
40060,Richmond,2024,349376.0,349376.0,0.0,216613.0,132763.0,2.5,72164.0,297242.0,1503.0,1yr,
40140,Riverside-San Bernardino-Ontario,2005,741271.0,696794.0,44477.0,432012.0,264782.0,2.5,37566.0,334356.0,782.0,1yr,
40140,Riverside-San Bernardino-Ontario,2006,774963.0,728465.0,46498.0,451648.0,276817.0,2.5,38728.0,349696.0,806.0,1yr,
40140,Riverside-San Bernardino-Ontario,2007,792092.0,744566.0,47526.0,461630.0,282936.0,2.5,39926.0,323828.0,831.0,1yr,
40140,Riverside-San Bernardino-Ontario,2008,798972.0,751033.0,47939.0,465640.0,285393.0,2.5,41161.0,283391.0,857.0,1yr,
40140,Riverside-San Bernardino-Ontario,2009,803450.0,755242.0,48208.0,468250.0,286992.0,2.5,42434.0,253121.0,884.0,1yr,
40140,Riverside-San Bernardino-Ontario,2010,807929.0,807929.0,0.0,500915.0,307014.0,2.5,43746.0,233721.0,911.0,1yr,
40140,Riverside-San Bernardino-Ontario,2011,810936.0,810936.0,0.0,502780.0,308156.0,2.5,45099.0,229944.0,939.0,1yr,
40140,Riverside-San Bernardino-Ontario,2012,815060.0,815060.0,0.0,505337.0,309723.0,2.5,46494.0,245811.0,968.0,1yr,
40140,Riverside-San Bernardino-Ontario,2013,822310.0,822310.0,0.0,509832.0,312478.0,2.5,47932.0,263926.0,998.0,1yr,
40140,Riverside-San Bernardino-Ontario,2014,830312.0,830312.0,0.0,514793.0,315519.0,2.5,49415.0,297209.0,1029.0,1yr,
40140,Riverside-San Bernardino-Ontario,2015,838094.0,838094.0,0.0,519618.0,318476.0,2.5,50943.0,323674.0,1061.0,1yr,
40140,Riverside-San Bernardino-Ontario,2016,846792.0,846792.0,0.0,525011.0,321781.0,2.5,52518.0,356195.0,1094.0,1yr,
40140,Riverside-San Bernardino-Ontario,2017,858944.0,858944.0,0.0,532545.0,326399.0,2.5,54143.0,359599.0,1127.0,1yr,
40140,Riverside-San Bernardino-Ontario,2018,871218.0,871218.0,0.0,540155.0,331063.0,2.5,55817.0,373865.0,1162.0,1yr,
40140,Riverside-San Bernardino-Ontario,2019,883299.0,883299.0,0.0,547645.0,335654.0,2.5,57544.0,390742.0,1198.0,1yr,
40140,Riverside-San Bernardino-Ontario,2020,896134.5,896134.5,0.0,555603.0,340531.5,2.5,59351.0,425431.0,1236.0,interpolated,IMPUTED_VALUE
40140,Riverside-San Bernardino-Ontario,2021,908970.0,908970.0,0.0,563561.0,345409.0,2.5,61158.0,460120.0,1274.0,1yr,
40140,Riverside-San Bernardino-Ontario,2022,923027.0,923027.0,0.0,572276.0,350751.0,2.5,63050.0,490646.0,1313.0,1yr,
40140,Riverside-San Bernardino-Ontario,2023,940324.0,940324.0,0.0,583000.0,357324.0,2.5,65000.0,436358.0,1354.0,1yr,
40140,Riverside-San Bernardino-Ontario,2024,953532.0,953532.0,0.0,591189.0,362343.0,2.5,67010.0,461011.0,1396.0,1yr,
40380,Rochester,2005,234248.0,220192.0,14056.0,136519.0,83673.0,2.5,33521.0,134024.0,698.0,1yr,
40380,Rochester,2006,235803.0,221654.0,14149.0,137425.0,84229.0,2.5,34557.0,137212.0,719.0,1yr,
40380,Rochester,2007,237007.0,222786.0,14221.0,138127.0,84659.0,2.5,35626.0,122672.0,742.0,1yr,
40380,Rochester,2008,238203.0,223910.0,14293.0,138824.0,85086.0,2.5,36728.0,108833.0,765.0,1yr,
40380,Rochester,2009,239148.0,224798.0,14350.0,139374.0,85424.0,2.5,37864.0,94992.0,788.0,1yr,
40380,Rochester,2010,239931.0,239931.0,0.0,148757.0,91174.0,2.5,39035.0,91559.0,813.0,1yr,
40380,Rochester,2011,240782.0,240782.0,0.0,149284.0,91498.0,2.5,40242.0,85036.0,838.0,1yr,
40380,Rochester,2012,241704.0,241704.0,0.0,149856.0,91848.0,2.5,41487.0,95261.0,864.0,1yr,
40380,Rochester,2013,242343.0,242343.0,0.0,150252.0,92091.0,2.5,42770.0,103026.0,891.0,1yr,
40380,Rochester,2014,243376.0,243376.0,0.0,150893.0,92483.0,2.5,44093.0,115060.0,918.0,1yr,
40380,Rochester,2015,245220.0,245220.0,0.0,152036.0,93184.0,2.5,45457.0,125488.0,947.0,1yr,
40380,Rochester,2016,246525.0,246525.0,0.0,152845.0,93680.0,2.5,46863.0,130396.0,976.0,1yr,
40380,Rochester,2017,247555.0,247555.0,0.0,153484.0,94071.0,2.5,48312.0,139847.0,1006.0,1yr,
40380,Rochester,2018,248969.0,248969.0,0.0,154360.0,94609.0,2.5,49806.0,143321.0,1037.0,1yr,
40380,Rochester,2019,250161.0,250161.0,0.0,155099.0,95062.0,2.5,51346.0,149949.0,1069.0,1yr,
40380,Rochester,2020,251391.0,251391.0,0.0,155862.0,95529.0,2.5,52959.0,165440.5,1102.5,interpolated,IMPUTED_VALUE
40380,Rochester,2021,252621.0,252621.0,0.0,156625.0,95996.0,2.5,54572.0,180932.0,1136.0,1yr,
40380,Rochester,2022,254442.0,254442.0,0.0,157754.0,96688.0,2.5,56260.0,201952.0,1172.0,1yr,
40380,Rochester,2023,255416.0,255416.0,0.0,158357.0,97059.0,2.5,58000.0,175513.0,1208.0,1yr,
40380,Rochester,2024,256523.0,256523.0,0.0,159044.0,97479.0,2.5,59793.0,176029.0,1245.0,1yr,
40900,Sacramento-Roseville-Folsom,2005,458176.0,430685.0,27491.0,267024.0,163661.0,2.5,43346.0,350908.0,903.0,1yr,
40900,Sacramento-Roseville-Folsom,2006,468228.0,440134.0,28094.0,272883.0,167251.0,2.5,44686.0,377876.0,930.0,1yr,
40900,Sacramento-Roseville-Folsom,2007,474759.0,446273.0,28486.0,276689.0,169584.0,2.5,46069.0,332245.0,959.0,1yr,
40900,Sacramento-Roseville-Folsom,2008,478954.0,450216.0,28738.0,279133.0,171083.0,2.5,47493.0,286645.0,989.0,1yr,
40900,Sacramento-Roseville-Folsom,2009,480573.0,451738.0,28835.0,280077.0,171661.0,2.5,48962.0,248846.0,1020.0,1yr,
40900,Sacramento-Roseville-Folsom,2010,482183.0,482183.0,0.0,298953.0,183230.0,2.5,50477.0,237381.0,1051.0,1yr,
40900,Sacramento-Roseville-Folsom,2011,483600.0,483600.0,0.0,299832.0,183768.0,2.5,52038.0,237797.0,1084.0,1yr,
40900,Sacramento-Roseville-Folsom,2012,485860.0,485860.0,0.0,301233.0,184627.0,2.5,53647.0,251581.0,1117.0,1yr,
40900,Sacramento-Roseville-Folsom,2013,488839.0,488839.0,0.0,303080.0,185759.0,2.5,55306.0,291900.0,1152.0,1yr,
40900,Sacramento-Roseville-Folsom,2014,491791.0,491791.0,0.0,304910.0,186881.0,2.5,57017.0,295918.0,1187.0,1yr,
40900,Sacramento-Roseville-Folsom,2015,496605.0,496605.0,0.0,307895.0,188710.0,2.5,58780.0,342077.0,1224.0,1yr,
40900,Sacramento-Roseville-Folsom,2016,502358.0,502358.0,0.0,311461.0,190897.0,2.5,60598.0,369176.0,1262.0,1yr,
40900,Sacramento-Roseville-Folsom,2017,510225.0,510225.0,0.0,316339.0,193886.0,2.5,62472.0,379545.0,1301.0,1yr,
40900,Sacramento-Roseville-Folsom,2018,516594.0,516594.0,0.0,320288.0,196306.0,2.5,64405.0,378428.0,1341.0,1yr,
40900,Sacramento-Roseville-Folsom,2019,524395.0,524395.0,0.0,325124.0,199271.0,2.5,66396.0,394914.0,1383.0,1yr,
40900,Sacramento-Roseville-Folsom,2020,534375.0,534375.0,0.0,331312.0,203063.0,2.5,68481.5,434460.5,1426.5,interpolated,IMPUTED_VALUE
40900,Sacramento-Roseville-Folsom,2021,544355.0,544355.0,0.0,337500.0,206855.0,2.5,70567.0,474007.0,1470.0,1yr,
40900,Sacramento-Roseville-Folsom,2022,553416.0,553416.0,0.0,343117.0,210299.0,2.5,72750.0,531572.0,1515.0,1yr,
40900,Sacramento-Roseville-Folsom,2023,563527.0,563527.0,0.0,349386.0,214141.0,2.5,75000.0,462496.0,1562.0,1yr,
40900,Sacramento-Roseville-Folsom,2024,573336.0,573336.0,0.0,355468.0,217868.0,2.5,77319.0,469557.0,1610.0,1yr,
41180,San Jose-Sunnyvale-Santa Clara,2005,374166.0,351716.0,22450.0,218063.0,133653.0,2.5,75133.0,969311.0,1565.0,1yr,
41180,San Jose-Sunnyvale-Santa Clara,2006,384279.0,361222.0,23057.0,223957.0,137265.0,2.5,77457.0,973692.0,1613.0,1yr,
41180,San Jose-Sunnyvale-Santa Clara,2007,393015.0,369434.0,23581.0,229049.0,140385.0,2.5,79852.0,926574.0,1663.0,1yr,
41180,San Jose-Sunnyvale-Santa Clara,2008,397540.0,373687.0,23853.0,231685.0,142002.0,2.5,82322.0,849849.0,1715.0,1yr,
41180,San Jose-Sunnyvale-Santa Clara,2009,401537.0,377444.0,24093.0,234015.0,143429.0,2.5,84868.0,724718.0,1768.0,1yr,
41180,San Jose-Sunnyvale-Santa Clara,2010,405989.0,405989.0,0.0,251713.0,154276.0,2.5,87493.0,670790.0,1822.0,1yr,
41180,San Jose-Sunnyvale-Santa Clara,2011,409290.0,409290.0,0.0,253759.0,155531.0,2.5,90199.0,658168.0,1879.0,1yr,
